Caesalpinia sp.;cezalpinija;
Cajanus cajan;golobji grah;
Calamagrostis brachytricha;kratkodlakava šašulica;
Calamagrostis epigeios;navadna šašulica;
Calamagrostis varia;pisana šašuljica;
Calamintha brauneana;Braunejev čober;
Calamintha grandiflora;velecvetni čober;
Calamintha grandiflora;velecvetni čober;
Calamintha nepeta;drobnolistni čober;
Calandrinia compressa;stisnjena kalandrinija;
Calandrinia grandiflora;velecvetna kalandrinija;
Calendula arvensis;njivski ognjič;
Calendula officinalis;vrtni ognjič;
Calistemon sp.;kalistemon;
Calla palustris;močvirska kačunka;
Callicarpa bodinieri var. giraldii;Giraldijeva lepoplodovka;
Callicarpa japonica;japonska lepoplodka;
Callistemon macropunctatus;velepikčasti metličnik;
Callistemon sp.;omelce;
Callistemon speciosus;omelce;
Callistephus chinensis cv.;vrtna astra;
Calluna vulgaris;jesenska vresa;
Calocedrus decurrens;kalifornijska dišeča cedra;
Caltha palustris;navadna kalužnica;
Calycanthus floridus;cvetoči dišečnik;
Calycanthus occidentalis;zahodni dišečnik;
Calystegia sepium;navadni plotni slak;
Camassia leichtlinii;prerijska lilija;
Camassia quamash;navadni kamas;
Camelina sativa;navadni riček;
Camellia japonica;japonska kamelija;
Campanula abietina;jelovolistna zvončica;
Campanula barbata;brkata zvončnica;
Campanula barbata;brkata zvončnica;
Campanula bononiensis;bolonjska zvončica;
Campanula cespitosa;rušnata zvončica;
Campanula cochlearifolia;trebušasta zvončnica;
Campanula fenestrellata subsp. fenestrellata;oknasta zvončnica;
Campanula fenestrellata subsp. istriaca;istrska zvončnica;
Campanula glomerata;klobčasta zvončica;
Campanula justiniana;Justinova zvončica;
Campanula latifolia;širokolistna zvončica;
Campanula ochroleuca;bleda zvončica;
Campanula patula;razprostrta zvončica;
Campanula persicifolia;breskovolistna zvončnica;
Campanula persicifolia f. alba;breskovolistna zvončnica;
Campanula poscharskyana;Poscharskyeva zvončica;
Campanula pyramidalis;piramidasta zvončica;
Campanula rapunculoides;repuščevolistna zvončica;
Campanula rapunculus;repuščeva zvončica;
Campanula rotundifolia;okroglolistna zvončnica;
Campanula sphaerothrix;zvončica;
Campanula spicata;klasasta zvončnica;
Campanula thyrsoides;šopasta zvončica;
Campanula thyrsoides;šopasta zvončica;
Campanula trachelium;koprivasta zvončnica;
Campanula witasekiana;Witasekina zvončica;
Campsis sp.;jasminova troba;
Canna generalis agg.;kana;
Canna indica;kana;
Cannabis sativa;navadna konoplja;
Capsicum annuum cv.;paprika;
Capsicum annuum subsp. microcarpum;feferoni;
Caragana arborescens;drevesasta karagana;
Cardamine bellidifolia subsp. alpina;alpska penuša;
Cardamine bulbifera;brstična konopnica;
Cardamine heptaphylla;sedmerolistna konopnica;
Cardamine impatiens;penuša nedotika;
Cardamine polyphylla;mnogolistna konopnica;
Cardamine pratensis;travniška penuša;
Cardamine sp.;penuša;
Cardamine trifolia;trilistna penuša;
Cardamine waldsteinii;zasavska konopnica;
Cardaminopsis halleri;Hallerjev penušnjak;
Carduus acanthoides;navadni bodak;
Carduus crassifolius subsp. crassifolius;debelolistni bodak;
Carduus crassifolius subsp. glaucus;debelolistni bodak;
Carduus defloratus;alpski bodak;
Carduus nutans;Kimasti bodak;
Carex alba;beli šaš;
Carex bohemica;češki šaš;
Carex brizoides;migalični šaš;
Carex buchananii;šaš;
Carex comans;dlakavi šaš;
Carex davalliana;srhki šaš;
Carex digitata;prstasti šaš;
Carex elata;togi šaš;
Carex extensa;obrežni šaš;
Carex firma;čvrsti šaš;
Carex flacca;sinjezeleni šaš;
Carex flagellifera;šaš;
Carex flava;rumeni šaš;
Carex gracilis;ostri šaš;
Carex grayi;zvezdnati šaš;
Carex humilis;nizki šaš;
Carex leporina;zajčji šaš;
Carex limosa;kalužni šaš;
Carex montana;gorski šaš;
Carex ornithopoda;ptičjenogi šaš;
Carex panicea;proseni šaš;
Carex paniculata;latasti šaš;
Carex pauciflora;malocvetni šaš;
Carex pendula;previsni šaš;
Carex pilosa;vejicati šaš;
Carex pseudocyperus;paostrični šaš;
Carex remota;mlahavi šaš;
Carex rostrata;kljunasti šaš;
Carex sp.;šaš;
Carex tomentosa;polstenoplodni šaš;
Carex vesicaria;mehurjasti šaš;
Carex vulpina;lisičjerepi šaš;
Carica papaya;papaja;melonovec
Carlina acanthifolia;trnatolistna kompava;
Carlina acaulis;navadna bodeča neža;
Carlina acaulis subsp. acaulis;navadna bodeča neža;
Carlina intermedia;srednja kompava;
Carlina vulgaris subsp. brevibracteata;srednja kompava;
Carpinus betulus;navadni gaber;
Carpinus orientalis;kraški gaber;
Carthamus lanatus;volnati rumenik;
Carthamus tinctorius;navadni rumenik;
Carum carvi;navadna kumina;
Carya ovata (cordiformis);navadni (grenki) hikori;
Caryota urens;palma ribjega repa;
Cassia didymobotrya;zlata kasija;
Cassia fistula;indijski nagnoj;
Castanea sativa;pravi kostanj;
Castanospermum australe;avstralski kostanj;
Casuarina sp.;kazuarina;
Catalpa bignonioides;navadni cigarovec;
Catalpa bungei;Bungejev cigarovec;
Catananche caerulea;modra katananha;
Catharanthus roseus;madagaskarski zimzelen;
Cattleya harrisoniae;Harrisonova katleja;
Cattleya sp.;katleja;
Cattleya sp. hybrid;katleja;
Caucalis platycarpos;širokoplodna kopčica;
Cedrus atlantica;atlaška cedra;
Cedrus deodara;himalajska cedra;
Celastrus orbiculatus;navadni davilec;
Celosia argentea;srebrna celozija;
Celosia argentea cv. 'Goldfeder';petelinova roža;
Celosia argentea f. plumosa;čopasta celozija;
Celosia argentea var. cristata;petelinova roža;
