Ranunculus peltatus;Vandranunkel;
Hesperis matronalis;Vellugtende Aftenstjerne;
Agrimonia procera;Vellugtende Agermåne;
Matricaria chamomilla;Vellugtende Kamille;
Pinguicula vulgaris;Vibefedt;
Fritillaria meleagris;Vibeæg;
Daucus carota;Vild gulerod;
Anthriscus sylvestris;Vild Kørvel;
Viola tricolor;Vild Stedmoderblomst;
Allium oleraceum;Vildløg;
Clinopodium acinos;Voldtimian;
Ranunculus ficaria;Vorterod;
Lathyrus vernus;Vår Fladbælg;
Veronica verna;Vår Ærenpris;
Scrophularia vernalis;Vår-Brunrod;
Omphalodes verna;Vår-Kærminde;
Potentilla tabernaemontani;Vår-Potentil;
Pulsatilla vernalis;Vårkobjælde;
Spergula morisonii;Vårspergel;
Listera ovata;Æg Fliglæbe;
Aconitum napellus;Ægte Stormhat;
Veronica hederifolia;Ærenpris Vedbend;
Onopordum acanthium;Æselfoder;
Mimulus guttatus;Åben Abeblomst;
Pulsatilla patens;Åben Kobjælde;
