Nigella damascena;damaščanska crnjika;čjurek divji,git pravi,zvečak,mohunjača,trofilić,kukolj,crnika modrasta,mačkov brk,čupava kata
Nigella sativa;uzgojena crnjika;švalerovo oko,mohunjica pitoma,tamburica,crnika hrapava,čurka,pitoma crnika,kalonji,crnjika,kalica,primorski kumin,crni koriandar
Nigritella nigra;crni vranjak;murka,crno smilje
Thlaspi praecox;rana čestika;mošnjak rani
Nonea lutea;žuta srdovica;
Nonea pulla;srdovica tamnocrljena;
Nuphar lutea;žuti lokvanj;plutnjak,božur vodeni,podlio vodena,lekuta,lopoč žuti,luprik,plutnjak žuti,ruža vodena,želučnjak,lepen žuti
Nuphar pumila;patuljasti lokvanj;mali žuti lokvanj
Nymphaea alba;bijeli lopoč;lokvanj,lepen,plutnjak,tikvina vodena,podbio vodena,cviet mrtvi,leken,lepuh vodeni,luprik,omlak,plutnjak bieli,trava berečna,božur vodeni,lepuh,tikvina,beli lokvanj
Nymphoides peltata;okruglolisni plavun;okruglolistni plavun,plavun
Odontites lutea;žuta crnica;prstići
Odontites vernus;proljetna crnica;crljenocvjetna crnica
Odontites vulgaris;kasna crnica;vidac,crnica,razštrkana crnica
Oenanthe aquatica;vodena trbulja;trbulja,morak,vodeni kim
Oenanthe banatica;banatska trbulja;trbulja krka
Oenanthe fistulosa;cjevasta trbulja;trbulja šupljasta
Oenanthe lachenalii;trbulja zarubljena;
Oenanthe pimpinelloides;bedrenikasta trbulja;srbac,trbulja gomoljkasta
Oenanthe peucedanifolia;trbulja končarka;
Oenanthe silaifolia;močvarna trbulja;rašćak divji,trbulja tankolistna,trbulja srhovita
Oenothera biennis;dvogodišnja pupoljka;pupoljka,nočurak žuti,noćurak,pupoljica,noćničavica,gospodična
Oenothera muricata;bodljikava pupoljka;pupoljka kostriešna
Omalotheca norvegica;norveška smilica;
Omalotheca supina;polegnuta smilika;polegla smilka
Omalotheca sylvatica;šumska smilika;klasnata runolistka
Omphalodes scorpioides;pupanka lopatolistna;
Omphalodes verna;proljetno mišje uho;modrica,pupanka srdcolistna
Onobrychis arenaria;pješčarska grahorka;
Onobrychis montana;gorska grahorka;
Onobrychis viciifolia;sjetvena grahorka;grahorika,detela turska,esparzeta,grahorka
Ononis arvensis;jareći zečji trn;gladišć,mačac šiljolistni,mačac runjavi
Ononis natrix;grmoliki zečji trn;mačac rujnostriekani
Ononis repens;puzajući zečji trn;mačac puzavi
Ononis spinosa;trnoviti zečji trn;gladuška,gladišć,gladišćika,tarn zečji,gladiš,gladišk,gladiž,grebenka,lipnica,mača,trnić rupni,vodotirka,zečji trn,zelje kokorovo,mačac trnoviti,obični zečji trn,čkalj,gladušac
Onopordum acanthium;obični kravačac;obična bodljača,builak,sikavica bela,sikavić,sjekavac,strgljivac planinski,strljivac planinski,trnak,trnjak,trnovka,vunasti kravačac,čkalj,magareći trn,kravačac
Ophrys apifera;pčelina kokica;pčelica,pčela cviet
Ophrys bertolonii;Bertolonijeva kokica;kokica
Ophrys fuciflora;bumbarova kokica;mačkovo uho
Ophrys fusca;smeđa kokica;kokica,mrka kokica
Ophrys insectifera;muhina kokica;kokica mušica
Ophrys sphegodes;kokica paučica;
Opuntia vulgaris;smokva indianska;trava slezena,nopal nizki
Orchis coriophora;kožasti kaćun;vonjavi kaćun
Orchis laxiflora;rahlocvjetni kaćun;margarid,močvarni kaćun
Orchis mascula;muški kaćun;veliki kaćun,mledac
Orchis militaris;kacigasti kaćun;kaćun podrimunak
Orchis morio;mali kaćun;obični kaćun,goro cvit,pasja muda,vranjak,jurjevka,margarid,mudanca pasja,pasja jaja,vranak,kačunak,salep,kaćun,kaćunak,crni kaćun,kukavica
Orchis pallens;bljedoliki kaćun;kaćun jelenjak,blijedi kaćun,jelenjak
Orchis purpurea;grimizni kaćun;bakreni kaćun
Orchis simia;majmunov kaćun;kaćun,kukuljec,kukujel
Orchis spitzelii;kratkoostrugasti kaćun;kaćun
Orchis tridentata;trozubi kaćun;mali kaćun
Orchis ustulata;crnocrveni kaćun;medeni kaćun
Origanum majorana;vrtni mažuran;babina duša,majoran,mažuran,mezurana,samseg,sanseg,sanžeg,mirisni mažuran,majuran,mažurana,mirišljavak
Origanum vulgare;obični mravinac;mravinac,metvica čarljena,dobrovoljka,dubčica babina,dušica bolja,dušica materina,meta crljena,meta gorka,metvica crljena,mravinjac,origanj,rigan,rohogan,vranilovka,vrigan,metličasti mažuran,vranilova trava,divlji mažuran,origano
Orlaya grandiflora;velecvjetna moračina;petrušin divji,markvica divja,faljica,liepi rožac,mrkva divja,mrkvjela divja,petrusin divji,vratimuž,turica
Ornithogalum gussonei;tankolisno ptičje mlijeko;
Ornithogalum nutans;kimajuće ptičje mlijeko;
Ornithogalum pyramidale;piramidalno ptičje mlijeko;
Ornithogalum pyrenaicum;žućkasto ptičje mlijeko;pasak
Ornithogalum sphaerocarpum;okrugloplodno ptičje mlijeko;
Ornithogalum umbellatum;štitasto ptičje mlijeko;ptičje mljeko,lašćet divji,ptičje mliko,ptičje mleko
Ornithopus compressus;žuta ptičja noga;ptičonoga sploštena
Ornithopus perpusillus;ptičonoga majušna;
Orobanche alba;bijeli volovod;bliedkasti volovod
Orobanche caryophyllacea;obični volovod;dublier,kuga bobova,žljezdasti volovod
Orobanche crenata;narovašeni volovod;
Orobanche gracilis;nježni volovod;kuga bobova,crljeni volovod
Orobanche hederae;bršljanov volovod;
Orobanche artemisiae-campestris;lepezasti volovod;
Orobanche lutea;žuti volovod;rumenkasti volovod
Orobanche minor;bradati volovod;cievnasti volovod
Orobanche picridis;braškasti volovod;
Orobanche purpurea;grimizni volovod;
Orobanche ramosa;razgranjeni volovod;modrulja
Orobanche reticulata;mrežasti volovod;bliedocvjetni volovod
Orthilia secunda;kimajuća kruščica;jednostrana kruščica
Oxalis acetosella;šumski cecelj;kiseli cecelj,ditelina kisela,ditelina ljuta,djetela rezika,kiselica,kisjeljača,kukovačina sol,slanica,soca zečja,sočica,šoška,cecelj batvasti,obični cecelj,kisela djetelina
Oxalis corniculata;rožičasti cecelj;dvornjak,cecelj palistasti
Oxalis dillenii;europski cecelj;
Oxalis fontana;europski cecelj;cecelj osovni,cecelj žuti
Oxalis tetraphylla;četverolisni cecelj;
Oxyria digyna;planinska ruđevica;ruđevica
Oxytropis campestris;poljska oštrica;dinarska oštrica,oštrica bezstabaljna
Oxytropis jacquinii;žakenova oštrica;oštrica gorska
Oxytropis pilosa;dlakava oštrica;
Paeonia officinalis;obični božur;božur,božur ženski,božurić,duhovska ruža,kraljev cviet,kurjak,mačur,trojačke rože,turkarica,devetak,božurak,božur trolistni,ljekoviti božur,divlji božur
Panicum capillare;vlasasto proso;
Panicum miliaceum;proso;jagle,jagli,žito
Papaver argemone;pješčarski mak;makljika,okolička,okolik,mak strnički
Papaver dubium;sjetveni mak;bula
Papaver hybridum;zavinutobodljasti mak;mak polutački
Papaver rhoeas;mak turčinak;poljski mak,divlji mak,mak čarljeni,mak divji,kukurik,makać,ždurić,pjecalica,ciganka,crljeni čoek,fratar,kukoriek,kukuriek,kukurik crljeni,lala,mak crljeni,makalj,makalj divji,makelj,makovnica,omak,papuče,pucalica,pupulini,turčin cviet,zdur,zdurići,bologlav,pucalina,bulka,turčinak
Papaver somniferum;vrtni mak;mak pitomi,kukurik bili pitomi,mak,mak beli,mak veli,mak veliki,makalj pitomi,mak šarenkasti,vrtni mak,bijeli mak,drijemak
Papaver orientale;mak žuti;
Papaver strigosum;oštrodlakavi mak;
Parapholis incurva;svinuti tankorepaš;
Parentucellia latifolia;širokolisna zornica;
Parentucellia viscosa;ljepkasta zornica;
Parietaria judaica;razgranjena crkvina;kunčina,šćirnica,crikvina,cerkvina,drinak,gomiačina,štirenica
Parietaria officinalis;ljekovita crkvina;uspravna crkvina,crkvina,cvietna šćirenica,dan i noćka,drienak,drienak crljeni,gomilnjača,gomjačina,kapavica,kupus pasji,petrovka,sazenica cvietna,šćerina,šćirenica crljena,šćiričina,štir bieli,štirica,štiričina,trava svetog Petra,crikvina,drinak,kunčina,lepek,šćirenica,lapak,vijošnica
Paris quadrifolia;četverolisni petrov križ;karstac,križ petrov,križarica,kurjačja jagoda,krstac,petrov krst,vranino oko,krstovka,vučja boba
Parnassia palustris;zlatnikova bela trava;talija,enoperka,talija jednolistna,močvarna talija
Paronychia kapela;sitna hrskavica;
Parthenocissus quinquefolia;peterodijelna lozika;lozika,petolisna lozika,petolisna vinjaga,divlja loza,lozica
Parthenocissus tricuspidata;trošiljkasta lozika;vajčova lozica,trošiljasta lozica,vajč,vinjaga
Paspalum dilatatum;prošireni paspalum;
Paspalum paspalodes;divlji troskot;
Pastinaca sativa;sjetveni pastinak;pastinak,jelinjak,jelinski koren,mrkva pitoma,pastrnjak,paškrnat,poljska šalata,ripa žuta,pastrnjak maljavi,pastrnak,paštrnak,pastinaka
Paulownia tomentosa;pustenasta paulovnija;paulovnija
Pedicularis foliosa;bradasti ušljivac;
Pedicularis palustris;močvarni ušljivac;kokornjavi ušljivac
Pedicularis rostratocapitata;glavičasti ušljivac;kljunasti ušljivac
Pedicularis sylvatica;čaškasti ušljivac;
Pedicularis verticillata;pršljenasti ušljivac;
Peltaria alliacea;mrežasta lukica;lukica strieličasta,lukica
Lythrum portula;potočni pilićnjak;pličinjak lopatasti,piličnjak
Periploca graeca;grčka luštrika;luštrika,Greek liana,rožkasta svidina,brkva
Polygonum amphibium;vodeni dvornik;
Petasites albus;bijeli lopuh;bieli repuh
Petasites hybridus;obični lopuh;kopitnjak veliki,lepušina,lopuh vodeni,lopušnjak,podbio vodeni,repuh,stiper,šeširdjija,šeširka,škriljačka trava,škriljavka,štič,lopuh,ružičasti lopuh,repušina,ljekoviti lopuh
Petasites paradoxus;planinski lopuh;sniežni repuh
Petrocallis pyrenaica;pirenejska kobaljica;kobaljica ljubičasta,kobaljica
Petrorhagia glumacea;pljevasta kostrnica;
Petrorhagia prolifera;klijava kostrnica;klinčac rodoviti
Petrorhagia saxifraga;stjenoviti kameničak;kameničak,kostrnica,haljica krka,modar
Petrorhagia velutina;baršunasta kostrnica;klinčac svilkasti
Petroselinum crispum;peršin;petrušin,petrušimul,petrušimen,deresga,pavenka,žilavac,preskočica,derezga,perčin,petresimul,petrožil,petrusin,petrusin vrtlenski,petrusin pitomi,zelen,zelen vrtnja,peršin vrtni,majdonos,peteršilj,ač,ak,peršun
Peucedanum alsaticum;alzaška pukovica;alzaški smudnjak
Peucedanum austriacum;austrijska pukovica;austrijski smudnjak
Peucedanum carvifolia;kuminska pukovica;kuminski smudnjak
Peucedanum cervaria;jelenska pukovica;jelenski smudnjak,jelenčica
Peucedanum coriaceum;kožasta pukovica;kožasti smudnjak
Peucedanum officinale;devesilje;devesinj,morac divji,moračina divja,koromač divji,moračina,smudnjak prignutolistni
Peucedanum oreoselinum;brdska pukovica;brdski smudnjak,baršunasta vesnača,dereza,derezga,dreza,drezga,petrusin planinski
Peucedanum ostruthium;boskva;bozgva,broska,broska planinska,kravojac,kravočac,kravoljac,pukavica,smudnjak,jelenčica,pukovica,kravulj
Peucedanum palustre;močvarna pukovica;močvarni smudnjak
Peucedanum schottii;Šotova pukovica;Šotov smudnjak
Peucedanum venetum;venetska pukovica;venetski smudnjak
Phacelia tanacetifolia;facelija;
Phagnalon rupestre;kamenjarska busina;pustena busina,busina
Phalaris arundinacea;trstasti blještac;blještac,vezica
Phalaris brachystachys;kratkoklasasta svjetlica;
Phalaris canariensis;kanarska svjetlica;pisana trava,sjeme vrabče,kanarska trava
Phalaris coerulescens;modrikasta svjetlica;
Phalaris minor;mala svjetlica;
Phalaris paradoxa;valjkasta svjetlica;
Philadelphus coronarius;nepravi jasmin;divlji jasmin,pustorilj mirisni,lažni jasmin,skobotovina,jasmin
Phillyrea angustifolia;uskolisna komorika;
Phillyrea latifolia;širokolisna komorika;širolistna komorica
Phleum arenarium;pješčarska mačica;pješčarski lisičji rep,mišji rep
Phleum echinatum;ježasta mačica;ježasti lisičji rep
Phleum hirsutum;čupava mačica;čupavi lisičji rep
Phleum paniculatum;metličasta mačica;metličasti lisičji rep
Phleum phleoides;sjajna mačica;sjajni lisičji rep
Phleum pratense;livadna mačica;livadni lisičji rep,mačica,rep mačji,mačji repak,popino prase
Phleum subulatum;šiljasta mačica;šiljasti lisičji rep,mišji rep
Phlomis tuberosa;gomoljasta gostanka;
Phragmites australis;trska;sćevar,tarstika vodena,ševar,taštjica,treska,trs vodena,trska vodena,trst vodena,trstika,trstika vodena,rogoz,vitka trska
Physalis alkekengi;šumska mjehurica;babica,mjehurica,vinogradska mjehura,pogančeva trava,divlja paprika,gospina jagoda,vučja jabučica,sirčenik,mounjica,jagodina,gospina jagodica,mjurice,jabučina vučja,bebičnjak,grozdjice zmijino,jabučica,kukučnjak,kurjačja jabučica,malica,mihurica,mihuričina vinogradska,mihurnjača,mijurica,mikunice,mohurica,mohunjac,mohvica,paparatica,pasvica velika,pesnica,puhavica,sirčenjak,strašnjak,vučja jabučina,pasvica,pupator,maunica,grožjge zmijino,skrletna mjehurica,mjehorica,ljoskavac,bebice,pljuskavac
Physalis peruviana;sjetvena mjehurica;
Physalis pubescens;mihuričina;maljava mjehurica
Physocarpus opulifolius;pucavac;
Physospermum cornubiense;goli doljan;velestika golčasta
Phyteuma betonicifolium;čistačnolisna zečica;
Phyteuma orbiculare;okruglasta zečica;
Phyteuma ovatum;Halerova zečica;
Phyteuma spicatum;klasasta zečica;kosica
Phytolacca americana;američki kermes;solima,vinobojka,kermes,grozdoboja,murićep,solina
Picris echioides;lisičinasti jagušac;
Picris hieracioides;runjikasti jagušac;laktac,prašči radič,kraska
Pimpinella anisum;anis;slatki koromač,slatki kumin,slatki januš,aniš,aniz,aniž,anjez,anez,anež,slatki janež,pravi anis
Pimpinella major;velika bedrenika;bedrenica srhovita
Pimpinella peregrina;strana bedrenika;dinjica jarčja,oskorušica,bedrenica kostriešena
Pimpinella saxifraga;kamenjarska bedrenika;oskorušica druga,bedreničak,bedrenik,bedrinac,dinjica,komorac,komoračika gorka,komoračina divja,komorec,koromačina gorska,mati motrova,metica mala,mrak,pimpanela,bedrenica striekana,bedrenika mala,bedrenika
Pimpinella tragium;iscrtkana bedrenika;bedrenica sinja
Pinguicula alpina;planinska tustica;alpska tustica,žutkasta tustica
Pinguicula vulgaris;tustica kukcolovka;masnica,obična tustika,tučnica,ljubičasta tustica,tustica
Pinus nigra;crni bor;bor
Pinus sylvestris;bijeli bor;šumski bor,obični bor,luč,bor divji,čamić,hojka,lučevina,smrč,smrok,bor,beli bor,bilobor,crveni bor
Piptatherum miliaceum;prosuljasti šćevar;
Pistacia lentiscus;tršlja;lentišk,trišlja,smarka,kunovina,tarslaka,mercja,marta čarna,čarnomarta,crnomrta,lantisk,mastika,mrča,mrta crna,mrtvina,smarca,smarča,smrča,trislja,trišlica,lanjstik,trišalj krilasti,mala smrdljika
Pisum sativum;grašak;grašak crni,prčak,biž,savor,loznac,grah loznac,gra,grah crni,grah gospodski,grah siromaški,grah loznjak,grah prčak,grah viš,grah hromac,grak,orbaz,zečjak,lepen,grašak dvocvjetni,grašak vrtni
Plantago afra;žljezdastodlakavi trputac;buhačica,buhačina,buačica,buačina,bušika,bušinec,buško sime,maljavi trputec,trputac afrički
Plantago altissima;visoki trputac;bradasti trputec
Plantago argentea;srebrnolisni trputac;
Plantago atrata;crnkasta bokvica;glavasti trputec
Plantago cornuti;morski trputac;bokvica velika,debelolistni trputec
Plantago coronopus;busenasti trputac;jelini rog,jelenji rog,noga vranja,oralj nokat,vranina noga,češljasti trputec
Plantago indica;pješčarski trputac;vuzlika,ljepkasti trputec
Plantago lanceolata;suličasti trputac;bukvica,mala bokvica,bokva duga,glavor,konjsko rebro,krepotec,marinja bokva,treputac,triputac,troputac,trputac dugi,žilovlak,Marina bokvica,bodkasti trputec,uskolisni trputac,ženska bokvica,bokvica,muška bokvica
Plantago major;veliki trputac;Marina bokvica,bokva marina,bokvica pitoma,bokvica vela,bokvica velika,marinja bokva,terput,trputac široki,paskvica,tarpudac,tarpotac,širolistni trputec,muška bokvica
Plantago maritima;travasti trputec;
Plantago media;srednji trputac;bokvica sridnja,troputac,prpotec,dugoklasni trputec
Plantago sempervirens;pasja noga;grmoliki trputec
Platanthera bifolia;mirisavi dvolist;mirisavi vimenjak,bijeli vimenjak,cviet gorov,liepa fraila,liepa gospica,lisičja muda,muda popova,mudan troper,trolista,troper mudan,volovod,volvod mali,dvolist,dragoljub,vimenjak
Platanthera chlorantha;zelenkasti dvolist;zelenkasti vimenjak,žućkasti vimenjak
Pleurospermum austriacum;austrijski koromač;lubčac divji,koromač brazdasti,komorač
Poa alpina;planinska vlasnjača;vlasnjača alpska
Poa annua;jednogodišnja vlasnjača;vlasnjača godišnja
Poa bulbosa;lukovičasta vlasnjača;
Poa cenisia;ceniška vlasnjača;
Poa chaixii;sudetska vlasnjača;
Poa compressa;stegnuta vlasnjača;vlasnjača sploštena
Poa hybrida;križana vlasnjača;
Poa minor;mala vlasnjača;
Poa nemoralis;šumska vlasnjača;vlasnjača šumarična,luguša
Poa palustris;močvarna vlasnjača;
Poa pratensis;livadna vlasnjača;trava belica,livadarka,čekinjava metlušica
Poa trivialis;obična vlasnjača;repava livadarka,vlasnjača prosta
Scorzonera laciniata;krpasti politovac;
Polemonium caeruleum;perasta jurnica;jurnica
Polycarpon tetraphyllum;rahlocvjetna pljevuša;mišakinja sitna,plievuša četirlistna
Polycnemum arvense;poljska jelica;jelica
Polycnemum majus;velika jelica;
Polygala amara;gorki krestušac;ružikasti krestušac,krstušac,kija,krestušac
Polygala chamaebuxus;šimširasti krestušac;lovor krestušac,zimzeleni krestušac,šarenkasti krestušac
Polygala comosa;kitnjasti krestušac;
Polygala major;veliki krestušac;velecvjetni krestušac,busenjača,mnogomliečac
Polygala monspeliaca;francuski krestušac;
Polygala nicaeensis;velecvjetni krestušac;klinatolistni krestušac
Polygala vulgaris;obični krestušac;mnogomlječec,krestušak,gomolica,križmanci,majdalenčica,sveta jelena rožica,bodkastolistni krestušac
Polygonatum latifolium;širokolisni Salamunov pečat;širokolisna pokosnica,širokolisni zaliz
Polygonatum multiflorum;mnogocvjetni Salamunov pečat;Salamunov pečat,pokosnica,mnogocvjetna pokosnica,zaliz
Polygonatum odoratum;ljekoviti Salamunov pečat;kolinčevo zelje,pečat Salamunov,pečadnik,perdelj,jasenak,beli koren,pečatnik,pirduljen,prdelj,prduljin,prgelj,stojka,svinjščak,uzo Salamunov,pirdelj
Polygonatum verticillatum;pršljenasti Salamunov pečat;
Polygonum alpinum;planinski dvornik;
Polygonum arenarium;pješčani dvornik;dvorničina
Polygonum aviculare;ptičji dvornik;oputina,troskot,mala travica,dvornik,dusomača,dvorničina,gusomača crljena,kameničac,krupnić,podvornica,poputina,pridvornica,rdesalj,skrižan,skrižanj,treskovac,troskotac,zelje rusno,krupnik,pasja trava,dvornik troskot
Polygonum bellardii;Kitajbelov dvornik;
Polygonum bistorta;livadni dvornik;srčenjak,trava od srdobolje,srčanik mali,srčenika,srčeno zelje,trava kačja,trava od srca,trava od zmije,trov od zmije,zelje volujsko,željudnjak,želudnjak,srčenica,jermen
Polygonum hydropiper;vodeni papar;biber vodeni,biberka vodena,buhnjak,bunjak,dresen,jarmen,papričnjak,paprika vodena,prašćica vodena,prpr vodeni,rdesen,štir vodeni,papreni lisac,vodeni lisac,paprac,paprica
Polygonum lapathifolium;kiseličasti dvornik;zelje srčano,uzlati dvornik,veliki lisac
Polygonum maritimum;primorski dvornik;
Polygonum minus;mali dvornik;hrdeselj
Polygonum mite;mekani dvornik;vrbica
Polygonum persicaria;pjegasti dvornik;briskova trava,dresan,dresen,prašćica vodena,prpr vodeni,rdesen,vrbica vela,zamrljata,zamrljavka,veliki dvornik,vodena paprika,obični dvornik,mali lisac
Polygonum viviparum;gomoljičasti dvornik;srčanik
Polypogon monspeliensis;francuska bradica;
Populus alba;bijela topola;topola,bukvina,topol,talpun
Populus nigra;crna topola;jagnjed,jalša,jošić,janjac,jelša,jablan,janja,janjić,joha,nerod,crni jagnjed,jablan,vitka topola
Populus tremula;jasika;trepelj,trepetljika,trepetljka,trepetuša,trpola,treptelika,treptika,jesika
Portulaca oleracea;portulak;talčanj,tušt,tusak,tučanj,tust,tušac,tušak,tušć,tušak povaljeni,tušanj,portulac,tršć
Potamogeton alpinus;alpski mrijesnjak;
Potamogeton crispus;kovrčavi mrijesnjak;
Potamogeton filiformis;končasti mrijesnjak;
Potamogeton gramineus;travoliki mrijesnjak;
Potamogeton lucens;svjetlucavi mrijesnjak;
Potamogeton natans;plivajući mrijesnjak;blitvinjača vodena,brukva,mrijesnjak,vodenjača
Potamogeton nodosus;plutajući mrijesnjak;
Potamogeton pectinatus;češljasti mrijesnjak;
Potamogeton perfoliatus;prorasli mrijesnjak;
Potamogeton polygonifolius;duguljasti mrijesnjak;
Potamogeton trichoides;vlasasti mrijesnjak;
Potentilla alba;bijeli petoprst;bijeli petolist,petoprstika biela
Potentilla anserina;guščarski petoprst;guščarski petolist,bezanica,bezanka,gusja trava,gusjak,petorika,trava gosja,petoprstika puzava,steža,petoprsta steža,srebrenka
Potentilla argentea;srebrnasti petoprst;srebrnasti petolist,petoprstika srebernasta
Potentilla aurea;zlatni petoprst;zlatni petolist,petoprstika zlatasta
Potentilla australis;južni petoprst;južni petolist
Potentilla carniolica;krajnski petoprst;kranjski petolist,kranjska petoprsta
Potentilla caulescens;stablasti petoprst;stablasti petolist,petoprst drškasti,petoprstika stabljikasta
Potentilla cinerea;pješčarski petoprst;pješčarski petolist,Tomasinijev petoprst,Tomasinijev petolist,petoprstika pepeljasta
Potentilla clusiana;Kluzijev petoprst;Kluzijev petolist,Kluzijeva petoprsta,petoprstika blieda
Potentilla crantzii;Krancov petoprst;Krancov petolist,ružice sitne,petoprstika proljetna
Potentilla erecta;petolist srčenjak;kitica srčana,korience srčano,korienje srčano,krvomok,petolista,petoprsta,petoprsta crljena i žuta cvita,sedmeroprstna trava,sedmoper,sedmoprst,srčani korienak,stežnik,zelje srčano,srčnjak osovni,uspravna petoprsta,srčenjak,trava od srdobolje,trava od srca
Potentilla heptaphylla;crvenkasti petoprst;crvenkasti petolist,petoprstika tamna
Potentilla hirta;oštrodlakavi petoprst;oštrodlakavi petolist,mač divji,vuročna trava,petoprstika rutava
Potentilla inclinata;sivkasti petoprst;sivkasti petolist,petoprstika nagnuta
Potentilla micrantha;sitnocvjetni petoprst;sitnocvjetni petolist,petoprstika sitnocvjetna
Potentilla palustris;močvarni petoprst;močvarni petolist,zabiel ružičasti
Potentilla recta;uspravni petoprst;uspravni petolist,petoprstica,petoprstnica,petoprstika osovna,čelašica velika
Potentilla reptans;puzajući petoprst;puzajući petolist,petoparstica,petoparst,petolist,petolista,petolistica,petonožac,petoprstica,petoprstnica,žabnik,petoprstika vriežovita,petoprsnica,puzava petoprsta
Potentilla rupestris;stjenoviti petoprst;stjenoviti petolist,petoprstika rumenstabla
Potentilla sterilis;jagodasti petoprst;jagodasti petolist,jagodnjak
Potentilla supina;petoprstika povaljena;
Sarcopoterium spinosum;trnovita oskorušica;
Prenanthes purpurea;crvena gorčika;gorčika,skrbozubac
Primula auricula;planinski jaglac;alpski jaglac,cviet liepe gospoje,cviet od gospodje,uškasti jaglac,trobentica,uho medvidje,debelolistna vesnača
Primula clusiana;cielolistna vesnača;
Primula elatior;blijedožuti jaglac;runjava vesnača,visoki jaglac
Primula farinosa;brašnasti jaglac;meljnasta vesnača
Primula kitaibeliana;Kitajbelov jaglac;ljepkasta vesnača
Primula halleri;dugocvjetni jaglac;dugocvjetna vesnača
Primula veris;proljetni jaglac;baršunasta vesnača,bukvica biela,cvićac,cvit prvi,galčina,grmuljica,grmuljčica,jaglac,jagotac,jagudac,ključarica,osljepr,ošljeprd,pramalist,sunašce,trava od drhtanja,trgavica,trobentica,popove gaćice,jaglika jaglika,jaglica,jagorčika,jagorčina,jaguc,krilasta vesnača,jagorčevina,pravi jaglac,ljekoviti jaglac,jaglac jari
Primula vulgaris;rani jaglac;fek,igavec,jaglac,jagorčika,jagorčina,jagotac,piskalice,piskec,primaliće,jaglika jaglika,vesnača bezstabljika,jagorčevina,velecvijetni jaglac,proljetni jaglac
Primula wulfeniana;Vulfenov jaglac;Vulfenova vesnača
Prunella grandiflora;velecvjetna celinščica;velecvjetna grkljanka
Prunella laciniata;žućkasta celinščica;dubac bieli,biela grkljanka
Prunella vulgaris;obična celinščica;grkljanka,konsulj mali,gortanka,crnoglav,gavez manji,konsoldula mala,križalj,križao mali,liepi klasić,skrižalina mala,skrižao,skršalina,skršao mali,skržalina mala,sodula mala,turski zvon,golišava grkljanka,trava od crnog prišta
Prunus armeniaca;marelica;kajsija,praskva žuta,antić,antipraskva,mandalica,marulica,natipjerka,ševtelija,kajsija sladka
Prunus avium;trešnja;drobnica,drobnika,ptičarica,divjaka,divlja trešnja,crna trešnja,ptičja trešnja,trešnja divljaka
Prunus cerasifera;mirobalana;sljiva trešnjolika
Prunus cerasus;višnja;črešnja,črišnja,krieša,kriešva,srišnja,trišnja,trešnja
Prunus dulcis;badem;mendula,bajam,mandala,mendol,mendul,menduo,migdal,mjendela,mjendelak,mjendol,mjendeo sladki,mendula rana
Prunus domestica;šljiva;obična šljiva,sliva,slive modrice,sljiva bistrica,šljiva bistrica,šljiva požegača
Prunus fruticosa;patuljasta trešnja;kruović,krušvić,ternul,ternulić,trišljina,trišnje ljute,uškorušvić,oskorušvić
Prunus laurocerasus;lovorvišnja;lovor trešnja,zeleniče,zelenčica,zelenče
Prunus mahaleb;rašeljka;šedrg,hrušina,rašeljina,rašellka,sriemzla,sriensla,srienza,šedr,šedrk,magriva,turska višnja
Prunus padus;sremza;cremza,cremža,crimza,crinza,črenza,krieša divja,kriešva divja,sremsa,sremša,sljiva grozdasta,sremzika,svib,svibovina
Prunus persica;breskva;breska,briska,briskva,praskva,breskva pustena
Prunus prostrata;puzava šljiva;sljiva trnula povaljena
Prunus serotina;kasna sremza;kasna cremza,američka sremza
Prunus spinosa;trnula;trnina,trnulja,šljvo divje,tarn,tarn čarni,tarnodrjen,dračeva,tarnjina,glog crni,kukinja,šljivice divje,trnika,trnodrien,trnovina,črni trn,crni trn,trnjula,trnjina,trlinka,trnavka
Prunus tenella;mendula nizka;
Pseudorchis albida;bjeličasti vranjak;
Psilurus incurvus;bodljasti šćetinac;šćetinac
Puccinellia distans;odstojeća bezbridnjača;
Puccinellia fasciculata;Borerova bezbridnjača;
Pulicaria dysenterica;veliki businjak;
Pulmonaria angustifolia;uskolisni plućnjak;gavez,konsul,pluč
Pulmonaria mollis;plučnjak mekani;
Pulmonaria officinalis;ljekoviti plućnjak;plućnjak,lisjac,lišac,pljučenica,pljučnjak,sina majke božje cviet,turski svati,žalke,žigerišnjak,lisac,plučnjak srdcolistni,medunika
Pulsatilla alpina;planinska sasa;bijela sasa,alpska sasa,planinska šumarica,kučika biela
Pulsatilla montana;gorska sasa;kučika trešnjava
Pulsatilla pratensis;kučika crnkasta;livadna sasa
Pyracantha coccinea;trnoviti glogovac;glogovica,vatreni trn,ognjeni trn,divlja trnovina,pirakanta
Pyrola chlorantha;zelenkasta kruščica;zelenožutkasta kruščica
Pyrola media;srednja kruščica;
Pyrola minor;mala kruščica;kruškica,ružičasta kruščica
Pyrola rotundifolia;okruglolisna kruščica;kruglolistna kruščica,kruščica
Pyrus amygdaliformis;dugolisna kruška;oskorušvić,kruška divja,tarnovača,trnovača,tarnula,divljak vrbolistni,krušvina
Pyrus communis;divlja kruška;kruška,hruška,krušva,krušvica,ruška
Pyrus nivalis;ruška lepka;divljak sniežnasti
Pyrus pyraster;divlja kruška;hruška divja,krušvić,trnovača
